Edad,Genero_Cod,Numero_Inasistencias,Animacion_Lectura_Cod,Anio_Escolar_Cod,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Promedio_Anual,Promedio_5CAT
14,1,3,7,0,3.0,0,9,5,0,6.8,B
16,0,6,7,2,59.0,0,6,5,2,6.65,B
16,1,6,7,1,4.0,1,7,7,0,6.05,B
15,0,8,3,3,56.0,0,6,1,5,5.59,C
17,1,13,8,3,0.0,2,7,7,3,1.44,E
13,1,4,8,0,0.0,0,6,8,0,6.16,B
15,1,6,8,2,0.0,0,5,8,2,6.48,B
16,1,7,8,2,4.0,2,4,7,1,6.49,B
17,0,9,6,3,0.0,1,7,8,3,6.63,B
14,1,14,10,0,3.0,2,2,5,2,1.81,E
16,0,7,7,3,0.0,0,7,5,2,6.62,B
15,1,6,6,2,0.0,0,8,7,0,7.81,B
18,0,17,6,5,4.0,2,7,6,5,1.04,E
16,1,8,7,3,0.0,2,7,4,1,5.37,C
13,0,5,2,0,53.0,0,4,5,4,6.44,B
15,0,4,8,2,0.0,1,6,9,1,3.12,D
14,1,6,2,1,5.0,0,7,6,2,5.55,C
17,0,15,9,3,0.0,2,7,8,2,1.63,E
16,0,9,5,2,1.0,0,2,7,2,5.18,C
14,1,4,9,0,5.0,0,7,7,0,6.31,B
15,0,6,7,0,51.0,0,6,4,4,5.05,C
18,0,11,4,5,69.0,0,5,4,5,5.71,C
13,1,4,10,0,0.0,1,6,4,2,6.63,B
16,1,8,4,2,3.0,2,5,4,3,4.98,C
13,1,15,7,0,91.0,2,3,7,1,2.41,D
12,0,4,8,0,0.0,1,8,7,4,7.04,B
15,0,4,6,0,99.0,0,9,6,2,7.09,B
15,1,6,9,1,57.0,0,8,9,2,6.64,B
14,1,4,8,0,62.0,0,6,5,0,7.21,B
18,0,10,5,5,1.0,0,3,8,2,6.97,B
15,1,7,9,2,59.0,0,4,8,2,6.8,B
14,0,7,5,1,5.0,0,6,5,1,4.75,C
14,1,3,7,0,0.0,1,6,5,0,5.93,C
15,1,0,5,2,97.0,1,7,3,3,4.29,C
13,1,5,1,0,5.0,1,9,6,0,5.45,C
16,0,9,4,4,3.0,2,5,7,5,5.4,C
14,1,5,10,0,0.0,0,7,6,1,5.96,C
14,1,6,8,1,65.0,1,8,8,1,7.84,B
14,1,3,8,0,49.0,1,7,8,0,6.01,B
17,1,9,8,4,76.0,0,6,4,1,7.95,B
13,1,5,7,0,76.0,2,7,6,0,5.86,C
14,1,7,5,1,5.0,1,9,6,3,5.32,C
14,1,6,4,0,90.0,0,6,5,3,6.14,B
17,1,7,7,2,0.0,1,7,6,3,7.36,B
15,1,6,6,2,1.0,1,6,6,1,5.99,C
16,1,4,5,1,75.0,0,7,6,0,6.15,B
15,1,6,5,2,0.0,0,9,8,2,7.67,B
14,0,5,5,0,59.0,2,7,9,3,5.11,C
14,1,5,7,1,70.0,0,6,1,2,4.24,C
18,0,8,8,4,0.0,1,6,7,5,6.45,B
13,1,4,8,1,2.0,0,7,9,0,6.77,B
13,0,4,7,0,0.0,2,7,8,1,5.16,C
14,1,6,4,1,76.0,1,7,3,3,6.05,B
16,1,7,8,2,0.0,0,7,6,3,6.69,B
14,0,3,3,0,1.0,0,4,5,4,4.55,C
16,1,6,7,3,1.0,0,5,7,2,6.46,B
13,1,5,6,0,82.0,1,9,4,1,6.72,B
15,1,7,7,1,0.0,1,8,5,3,3.34,D
16,0,9,7,3,2.0,0,8,3,3,5.54,C
15,1,8,5,2,4.0,0,3,6,2,6.13,B
16,1,13,8,2,4.0,2,6,8,0,1.33,E
14,1,5,10,0,53.0,2,8,5,1,5.46,C
13,1,17,5,0,0.0,2,1,5,0,1.3,E
14,0,4,6,1,0.0,2,4,7,3,5.67,C
13,0,5,8,0,96.0,0,4,7,3,5.92,C
15,1,6,6,1,0.0,0,3,5,3,7.18,B
14,1,5,7,0,0.0,1,2,5,3,6.3,B
15,1,4,4,0,93.0,1,4,4,1,4.76,C
14,1,4,5,0,0.0,1,1,5,3,3.69,D
14,1,5,4,1,57.0,0,2,10,1,6.01,B
14,1,5,5,0,81.0,0,5,7,2,6.54,B
14,1,7,6,2,99.0,0,8,6,0,8.49,A
17,1,3,5,3,3.0,1,5,6,4,4.38,C
15,0,6,8,2,4.0,0,5,5,1,6.55,B
14,1,6,4,2,0.0,1,2,7,3,5.23,C
13,1,12,6,0,1.0,2,5,8,1,2.28,D
14,1,8,7,2,100.0,0,8,8,1,7.48,B
16,1,8,7,2,78.0,0,8,7,3,6.42,B
17,1,7,7,3,0.0,0,3,6,3,5.47,C
17,0,8,7,3,3.0,2,1,6,2,4.61,C
16,1,8,7,3,3.0,0,7,9,4,7.94,B
14,1,4,3,0,58.0,0,5,4,3,5.07,C
14,0,7,9,1,0.0,1,6,5,1,5.48,C
17,1,9,5,3,0.0,0,6,6,1,7.45,B
17,1,7,8,3,4.0,0,1,10,3,6.84,B
18,0,10,8,5,60.0,0,9,9,3,9.19,A
14,1,13,9,0,54.0,2,4,6,3,2.16,D
15,1,12,10,1,0.0,2,7,9,3,1.59,E
16,0,6,7,2,94.0,0,6,9,3,6.85,B
16,1,9,4,4,3.0,0,7,8,3,8.05,A
15,1,8,6,3,0.0,2,9,5,4,6.7,B
15,0,5,6,0,68.0,1,4,6,4,5.57,C
15,0,9,9,3,3.0,1,8,7,5,7.72,B
13,0,15,10,1,0.0,2,5,10,1,1.76,E
12,0,3,10,0,60.0,0,7,6,4,6.69,B
17,1,17,7,3,0.0,2,7,10,3,1.7,E
18,1,9,9,5,1.0,0,9,4,2,6.93,B
13,1,5,1,1,0.0,2,6,6,3,5.85,C
13,1,4,9,0,2.0,0,8,6,0,7.97,B
14,1,4,8,0,0.0,0,4,6,0,4.8,C
13,1,5,6,0,0.0,0,10,7,1,6.33,B
12,1,4,4,0,4.0,0,7,6,3,5.62,C
13,1,5,7,0,87.0,1,9,7,3,7.44,B
15,1,20,4,0,0.0,2,5,8,0,1.38,E
14,1,5,7,1,66.0,1,7,6,3,6.33,B
15,1,6,8,2,100.0,2,8,6,1,6.42,B
14,1,4,8,0,2.0,1,5,8,0,5.59,C
15,1,9,5,1,63.0,1,7,8,3,3.76,D
14,1,6,1,0,73.0,2,4,1,0,4.35,C
16,0,6,6,2,55.0,1,10,3,2,6.23,B
14,1,5,6,0,91.0,1,6,6,3,5.95,C
16,1,20,6,1,87.0,2,7,6,3,1.05,E
14,1,6,7,1,0.0,0,3,7,2,6.8,B
14,0,8,2,1,0.0,0,6,7,1,5.94,C
15,0,7,9,2,88.0,0,5,8,4,7.73,B
17,1,8,1,3,1.0,0,7,3,4,5.16,C
13,1,5,6,0,0.0,0,4,5,1,4.9,C
14,1,5,7,0,4.0,0,4,9,2,5.42,C
13,0,4,4,0,94.0,1,3,7,4,5.5,C
16,0,8,8,2,54.0,2,3,6,4,6.15,B
19,1,8,8,4,3.0,0,7,8,3,7.17,B
14,0,11,4,1,0.0,2,4,4,4,1.2,E
15,1,4,10,2,93.0,1,8,2,0,4.33,C
15,0,6,8,2,70.0,0,5,9,1,6.72,B
14,1,5,2,1,1.0,0,8,1,0,5.3,C
16,0,6,5,2,75.0,1,5,10,3,6.32,B
16,1,8,3,3,0.0,0,4,9,4,6.31,B
15,1,5,5,2,2.0,1,5,6,1,4.7,C
14,0,6,8,0,59.0,1,5,6,4,6.14,B
13,1,7,2,1,4.0,0,8,8,2,6.21,B
17,1,1,7,3,1.0,1,7,7,3,4.13,C
15,1,8,7,3,0.0,1,10,6,2,7.37,B
14,0,5,6,0,0.0,0,4,8,3,5.96,C
14,1,6,7,1,96.0,1,5,8,1,7.58,B
14,1,20,6,1,100.0,2,7,9,1,1.63,E
15,1,6,10,0,0.0,0,9,7,0,8.05,A
16,1,6,7,2,0.0,0,5,7,3,6.23,B
17,1,8,7,4,0.0,0,7,5,2,6.15,B
17,0,9,6,4,0.0,1,5,7,3,4.94,C
12,1,19,8,0,0.0,2,6,6,0,1.78,E
14,1,5,5,2,82.0,0,4,5,1,5.04,C
17,1,10,5,4,0.0,0,2,3,3,5.9,C
13,1,5,4,0,2.0,0,7,5,3,6.58,B
16,1,6,5,2,4.0,0,7,1,1,4.96,C
14,1,11,7,1,0.0,2,8,3,2,1.55,E
15,1,5,5,0,0.0,1,9,9,3,7.34,B
14,1,11,7,1,74.0,2,3,6,2,2.11,D
13,1,6,6,1,89.0,0,8,6,0,7.69,B
12,0,6,10,0,0.0,0,7,1,4,6.02,B
14,1,5,7,0,1.0,0,8,6,0,5.74,C
16,1,7,7,2,0.0,0,8,7,2,6.62,B
14,0,4,7,0,1.0,1,7,5,1,6.23,B
15,1,6,4,1,0.0,1,4,6,1,4.32,C
14,1,4,9,1,0.0,1,6,5,0,5.73,C
15,1,20,2,1,0.0,2,2,4,1,2.18,D
13,1,4,7,0,0.0,2,4,9,0,5.21,C
14,0,6,5,1,5.0,0,7,2,4,6.15,B
12,1,6,5,0,90.0,0,4,5,0,6.65,B
16,1,6,10,2,5.0,0,5,6,2,5.82,C
16,1,7,7,3,3.0,0,7,6,4,6.39,B
16,1,6,9,2,85.0,0,10,5,0,6.74,B
16,1,5,7,1,0.0,0,2,5,3,5.75,C
15,1,6,10,2,54.0,0,7,6,1,6.44,B
17,0,9,4,3,97.0,1,9,7,5,7.18,B
17,0,10,4,4,0.0,1,7,9,4,5.74,C
14,0,7,6,2,76.0,0,7,10,4,8.03,A
13,0,18,8,0,64.0,2,5,3,3,2.14,D
16,0,8,8,2,0.0,1,8,4,3,5.55,C
17,0,9,8,4,5.0,1,3,10,2,7.48,B
14,0,5,6,1,73.0,2,9,6,2,6.14,B
12,1,4,10,0,3.0,2,5,6,2,5.16,C
16,0,9,5,2,100.0,0,8,9,1,8.9,A
17,1,7,7,3,82.0,2,6,1,2,5.66,C
18,1,10,7,5,3.0,1,8,6,2,7.44,B
15,1,5,6,1,0.0,0,4,4,1,5.2,C
19,1,9,9,4,4.0,1,7,10,2,6.69,B
15,1,6,5,1,0.0,0,4,6,3,6.36,B
13,1,4,6,0,95.0,0,2,10,0,7.48,B
15,0,9,6,2,97.0,0,9,5,2,6.52,B
18,1,10,6,5,0.0,1,6,3,2,5.6,C
14,0,5,9,1,90.0,0,3,7,4,7.19,B
19,1,16,5,5,0.0,2,5,9,1,2.08,D
18,1,9,7,4,0.0,0,8,7,3,9.24,A
17,1,9,9,4,5.0,0,7,7,1,7.32,B
17,1,8,4,3,0.0,0,2,3,3,4.82,C
14,0,7,8,1,94.0,1,7,6,3,6.11,B
17,0,7,5,2,0.0,0,5,9,4,5.34,C
15,1,7,7,1,4.0,0,9,6,2,8.12,A
17,1,8,4,3,0.0,2,9,8,3,6.34,B
15,1,4,6,1,4.0,0,5,5,1,5.71,C
14,1,3,7,0,66.0,1,10,8,1,5.86,C
13,1,5,2,1,0.0,1,6,8,1,5.5,C
15,1,7,7,2,0.0,0,5,6,1,5.99,C
19,1,9,7,4,0.0,0,8,7,3,6.8,B
13,0,4,7,0,0.0,0,4,4,2,5.08,C
14,0,5,7,1,82.0,0,2,6,1,5.0,C
17,1,7,5,2,4.0,0,6,8,2,7.27,B
15,1,5,7,1,0.0,0,7,6,1,7.11,B
17,1,7,7,3,0.0,0,5,7,3,7.58,B
13,1,6,7,0,0.0,1,7,5,3,4.74,C
12,0,3,8,0,62.0,0,8,10,2,8.24,A
18,1,11,7,5,0.0,0,7,6,3,7.06,B
14,1,0,2,2,73.0,1,9,7,3,3.31,D
15,1,6,5,2,1.0,1,7,8,0,5.52,C
15,0,8,7,1,0.0,1,7,5,2,3.51,D
13,1,16,3,0,0.0,2,4,7,2,1.7,E
13,1,4,8,0,0.0,0,6,7,0,5.23,C
15,1,8,6,3,2.0,1,9,7,2,7.04,B
15,0,6,10,1,3.0,0,6,7,4,6.15,B
15,1,1,6,0,0.0,1,5,8,0,3.5,D
15,1,9,7,3,0.0,0,5,5,4,6.0,C
13,1,4,6,0,3.0,0,8,4,1,6.62,B
13,1,4,7,1,0.0,1,5,5,0,5.16,C
12,1,6,7,0,3.0,1,5,6,1,5.05,C
15,1,6,7,1,0.0,1,6,7,1,7.44,B
17,1,6,7,2,2.0,1,5,3,0,5.06,C
14,1,5,4,1,3.0,1,5,9,1,4.13,C
16,1,8,4,4,0.0,0,9,10,3,7.42,B
14,1,6,7,1,0.0,0,5,6,2,5.77,C
16,1,9,8,3,2.0,2,10,3,4,6.37,B
16,1,6,4,3,4.0,1,7,5,3,6.86,B
14,0,19,6,1,0.0,2,8,8,3,1.49,E
17,1,8,2,3,1.0,0,2,7,1,5.73,C
15,1,6,6,1,65.0,0,6,8,3,7.47,B
13,1,5,8,0,1.0,0,7,6,3,6.61,B
19,1,14,5,5,2.0,2,6,5,1,1.21,E
14,1,4,9,0,62.0,0,5,7,1,7.26,B
14,0,4,4,0,0.0,0,8,10,2,6.54,B
14,1,5,9,1,4.0,0,5,6,3,7.57,B
17,1,8,10,3,3.0,1,7,6,4,7.77,B
13,1,18,3,0,0.0,2,6,7,3,1.6,E
15,0,6,5,2,3.0,1,2,6,4,5.29,C
15,1,6,2,1,83.0,2,5,7,1,5.24,C
17,1,6,6,2,2.0,0,9,7,2,5.88,C
13,1,4,8,0,99.0,0,8,6,1,6.29,B
13,1,4,7,0,0.0,0,7,10,0,7.94,B
15,1,7,8,2,0.0,0,1,6,1,5.06,C
16,1,6,6,3,4.0,2,8,5,2,5.68,C
15,1,5,8,1,5.0,0,9,5,0,6.43,B
16,1,6,6,2,68.0,0,5,9,0,6.64,B
13,1,4,8,0,57.0,0,7,7,1,6.42,B
14,1,7,8,1,0.0,0,8,7,0,7.82,B
13,0,6,7,1,87.0,2,6,7,3,5.11,C
15,1,6,6,1,46.0,1,5,8,2,4.74,C
14,0,5,5,0,78.0,0,5,8,2,6.1,B
16,1,7,5,2,1.0,0,5,8,1,6.53,B
13,1,3,8,0,0.0,1,8,8,0,6.8,B
16,1,8,10,4,0.0,1,6,5,1,7.89,B
13,1,0,8,0,2.0,1,2,8,0,4.47,C
14,1,5,2,1,5.0,2,7,6,2,2.85,D
15,1,5,7,0,0.0,2,8,8,0,5.21,C
18,1,7,7,4,2.0,0,9,6,2,7.86,B
15,1,4,8,0,70.0,1,10,7,1,6.66,B
13,1,4,10,0,0.0,2,1,5,2,5.3,C
14,1,6,5,2,87.0,1,7,8,1,6.48,B
17,1,9,7,4,4.0,0,8,7,4,6.24,B
14,1,0,6,1,2.0,1,6,7,2,3.34,D
14,1,4,7,0,3.0,0,7,7,0,5.5,C
13,1,3,5,0,0.0,0,6,2,1,5.2,C
14,1,5,9,1,82.0,2,6,5,3,6.11,B
13,1,6,8,1,0.0,0,6,6,1,5.71,C
14,1,6,4,2,0.0,0,7,5,2,6.66,B
13,1,5,6,0,0.0,0,6,8,3,6.02,B
14,0,7,6,1,52.0,0,7,6,4,5.52,C
15,1,14,8,2,61.0,2,4,1,3,1.92,E
17,0,8,5,2,100.0,1,8,5,1,6.41,B
12,1,4,8,0,57.0,0,6,7,1,6.39,B
14,1,7,7,2,2.0,0,8,7,2,7.08,B
15,1,8,6,3,0.0,0,8,8,1,7.07,B
13,1,8,10,0,0.0,1,5,10,2,3.65,D
16,0,7,6,2,66.0,0,6,8,1,6.16,B
12,0,12,10,0,3.0,2,8,9,3,1.11,E
13,1,5,2,0,75.0,2,2,2,0,3.54,D
15,1,5,7,2,3.0,0,7,7,2,7.93,B
13,0,4,8,0,3.0,0,8,8,1,5.42,C
14,1,6,9,2,0.0,1,9,7,1,7.5,B
14,0,4,7,0,91.0,0,6,9,4,6.65,B
16,0,6,8,2,95.0,0,6,7,3,6.3,B
13,1,5,9,0,0.0,0,6,5,2,6.31,B
14,0,3,7,0,4.0,1,10,6,3,3.73,D
17,1,7,7,2,3.0,0,9,8,2,6.81,B
13,1,5,4,1,1.0,0,5,6,2,5.64,C
14,1,7,6,2,0.0,0,6,1,0,6.29,B
16,0,7,5,2,91.0,0,5,7,4,6.08,B
16,0,7,4,2,0.0,0,9,8,2,6.72,B
14,1,4,5,0,47.0,0,8,1,2,6.55,B
14,0,5,8,1,60.0,0,9,7,3,7.11,B
16,1,6,4,1,0.0,2,7,9,1,5.93,C
13,1,3,5,0,4.0,1,6,9,3,5.99,C
19,1,8,9,5,5.0,0,9,7,2,8.27,A
13,0,7,6,0,68.0,1,8,5,3,5.07,C
14,0,9,5,2,65.0,0,6,6,1,7.15,B
12,1,5,7,0,0.0,1,5,9,0,4.58,C
18,1,8,5,5,0.0,0,7,7,1,6.62,B
14,1,5,6,1,74.0,0,6,6,2,6.57,B
15,1,7,6,1,0.0,0,5,6,3,4.79,C
20,1,10,8,5,0.0,1,7,5,4,6.63,B
15,1,8,9,3,0.0,1,8,2,3,6.68,B
12,1,4,6,0,0.0,1,3,7,0,6.39,B
14,1,6,6,1,75.0,2,6,10,2,6.6,B
13,1,5,8,0,4.0,0,4,6,0,5.57,C
19,1,18,7,5,0.0,2,6,4,4,2.05,D
17,1,10,4,4,0.0,0,6,2,1,6.94,B
14,1,3,5,0,0.0,0,5,5,0,5.28,C
13,1,5,5,1,98.0,2,6,9,3,6.38,B
16,1,5,7,2,3.0,0,6,8,2,6.52,B
15,1,7,6,2,0.0,0,5,5,0,6.31,B
14,1,17,6,1,73.0,2,4,7,0,1.77,E
12,1,4,7,0,0.0,2,6,6,2,5.84,C
13,1,5,6,0,57.0,1,5,9,3,6.05,B
16,0,8,7,3,1.0,0,8,6,2,7.59,B
14,1,5,2,1,0.0,1,9,10,3,7.76,B
19,1,9,6,5,2.0,1,5,6,3,7.27,B
15,1,6,5,3,2.0,1,8,7,3,6.42,B
12,0,6,7,0,85.0,1,5,6,1,6.29,B
17,1,10,1,4,5.0,0,8,2,2,6.79,B
13,1,7,3,1,4.0,1,8,8,3,5.95,C
12,0,3,5,0,72.0,0,3,5,4,6.83,B
15,1,7,8,1,0.0,0,9,8,2,7.87,B
15,1,5,9,2,70.0,0,5,6,2,6.85,B
16,1,8,10,3,1.0,1,7,2,3,4.31,C
14,0,7,4,1,52.0,1,6,6,4,6.4,B
13,1,4,2,0,0.0,1,8,5,3,7.12,B
14,1,5,7,0,4.0,0,7,6,3,5.56,C
15,1,9,6,3,0.0,0,8,9,4,7.5,B
15,1,14,6,2,0.0,2,7,7,2,1.43,E
13,0,19,6,0,65.0,2,7,6,3,1.13,E
16,1,6,7,2,2.0,1,8,5,1,6.99,B
14,1,5,9,1,2.0,0,7,7,1,6.45,B
12,0,4,2,0,93.0,1,5,7,4,4.64,C
15,1,3,6,0,0.0,2,5,9,0,5.13,C
18,1,8,4,5,78.0,0,7,7,1,7.94,B
14,1,10,6,0,74.0,1,9,5,0,4.4,C
16,1,4,7,3,3.0,1,10,5,3,3.57,D
16,1,8,6,3,2.0,0,4,5,4,6.18,B
14,1,6,6,2,4.0,1,7,10,3,6.3,B
16,1,5,7,2,4.0,1,5,3,0,4.34,C
15,1,6,6,2,0.0,1,8,9,0,7.03,B
15,1,5,5,2,86.0,0,7,9,3,7.16,B
15,1,6,7,2,3.0,0,5,8,2,6.3,B
17,1,7,10,4,2.0,1,8,4,1,8.4,A
15,1,8,4,2,0.0,1,4,8,0,5.24,C
17,0,19,8,4,2.0,2,3,7,4,1.86,E
15,0,6,9,3,0.0,1,7,10,5,4.19,C
14,0,5,7,0,100.0,1,5,7,3,7.04,B
13,1,4,10,0,60.0,0,4,6,3,6.83,B
14,0,6,2,0,0.0,0,9,4,4,5.74,C
14,1,6,7,1,0.0,0,4,8,0,9.01,A
16,0,6,5,1,83.0,0,4,7,3,5.86,C
14,1,18,7,1,0.0,2,8,8,2,1.49,E
13,1,5,3,0,95.0,0,7,4,2,5.08,C
13,1,6,4,1,3.0,0,9,10,2,7.52,B
15,0,7,8,2,71.0,0,4,6,3,9.08,A
18,1,7,6,4,0.0,0,6,3,4,5.89,C
13,1,3,6,0,5.0,0,9,7,3,6.44,B
14,0,5,9,1,78.0,0,5,3,3,5.19,C
15,1,5,5,2,80.0,1,8,8,1,7.13,B
15,1,6,6,2,0.0,0,6,6,0,6.63,B
18,1,7,8,3,5.0,0,7,7,1,7.48,B
16,0,8,4,2,2.0,0,4,8,2,6.38,B
16,1,0,8,2,4.0,1,5,5,3,4.07,C
14,1,5,7,1,70.0,1,7,6,3,3.2,D
13,0,4,3,0,61.0,0,10,2,2,6.75,B
14,0,9,5,2,3.0,1,8,7,3,5.82,C
17,1,9,7,4,0.0,0,6,6,4,6.54,B
13,1,5,5,0,0.0,1,5,3,0,4.59,C
15,1,8,3,2,85.0,0,8,6,2,6.66,B
16,1,6,3,3,2.0,1,4,8,1,6.07,B
15,0,4,3,1,1.0,0,6,2,4,7.09,B
14,1,4,5,0,61.0,0,9,6,0,5.44,C
14,1,4,6,0,2.0,2,6,5,2,5.74,C
13,0,11,4,0,0.0,2,6,6,4,1.44,E
16,1,8,2,3,4.0,0,8,7,1,5.96,C
13,1,5,3,0,0.0,2,6,5,2,4.58,C
13,0,3,8,0,0.0,0,8,6,2,6.46,B
17,0,17,4,3,81.0,2,5,6,2,1.22,E
15,0,9,6,2,93.0,0,8,4,2,7.26,B
14,0,5,8,0,0.0,0,6,5,2,6.05,B
17,1,7,2,3,0.0,0,6,3,4,6.03,B
15,0,8,6,2,73.0,0,6,8,1,6.24,B
15,1,8,4,2,82.0,0,8,6,2,4.82,C
16,1,6,8,2,5.0,0,5,8,3,6.4,B
15,1,7,5,2,2.0,0,8,5,0,6.24,B
19,0,8,4,5,0.0,1,6,3,4,7.07,B
14,1,6,4,1,0.0,0,5,6,2,5.82,C
15,1,6,7,1,0.0,0,7,3,2,6.26,B
17,1,8,7,3,1.0,0,5,5,4,5.96,C
14,0,4,7,0,99.0,0,10,6,2,6.87,B
16,1,6,7,2,0.0,0,7,5,3,5.63,C
17,1,7,5,3,5.0,0,6,5,1,6.2,B
15,1,7,5,2,0.0,1,7,6,1,6.59,B
15,0,6,9,2,0.0,0,8,10,2,7.03,B
14,1,7,6,1,0.0,1,6,4,0,4.22,C
16,1,6,9,1,0.0,1,8,8,2,7.25,B
19,1,7,7,4,54.0,0,9,6,1,8.13,A
14,1,4,8,0,3.0,0,7,6,1,5.22,C
15,1,4,3,1,58.0,0,4,9,1,6.83,B
12,0,15,9,0,1.0,2,7,5,3,1.33,E
14,1,6,4,2,0.0,0,9,4,2,6.13,B
13,1,17,1,0,84.0,2,7,7,3,2.08,D
14,1,8,5,2,0.0,1,9,9,0,6.49,B
19,1,8,7,5,68.0,0,7,7,2,7.01,B
15,0,7,7,3,0.0,1,7,10,5,7.64,B
14,1,6,8,1,0.0,1,8,1,0,6.98,B
16,0,19,4,2,0.0,2,4,8,3,2.41,D
13,1,4,6,0,4.0,1,5,7,2,4.55,C
16,1,7,7,2,5.0,1,8,10,3,6.52,B
14,1,7,7,1,77.0,1,8,8,0,6.43,B
17,1,8,1,3,5.0,0,6,4,4,5.84,C
13,0,6,7,1,0.0,0,7,10,1,6.61,B
14,1,5,8,1,3.0,0,8,4,1,6.51,B
18,0,8,6,4,0.0,1,5,7,5,6.28,B
15,1,12,5,1,0.0,2,6,4,3,1.79,E
18,1,0,8,4,0.0,1,2,2,2,3.81,D
14,1,4,7,1,54.0,0,6,7,3,6.69,B
15,1,7,7,2,97.0,0,5,7,1,7.4,B
14,1,4,6,1,46.0,0,9,8,3,7.36,B
14,1,5,5,1,4.0,0,8,10,1,7.38,B
16,0,7,8,3,0.0,1,6,10,4,7.75,B
15,1,14,1,0,0.0,2,5,6,3,1.69,E
15,0,8,6,2,81.0,0,6,10,4,6.14,B
15,1,6,5,2,0.0,0,9,7,2,6.84,B
14,1,5,6,0,0.0,0,9,10,0,7.13,B
14,0,6,4,2,0.0,0,10,7,2,5.7,C
16,1,8,6,4,0.0,1,9,7,1,3.49,D
17,1,5,3,2,96.0,1,8,2,3,6.68,B
14,1,4,6,1,3.0,0,7,9,0,5.78,C
13,1,14,5,1,5.0,2,10,4,2,1.71,E
16,1,8,5,2,0.0,1,5,7,0,6.06,B
16,0,6,5,2,3.0,0,6,4,2,6.9,B
16,0,8,3,2,58.0,0,8,8,3,6.6,B
17,1,8,8,4,2.0,0,9,7,3,6.78,B
13,0,7,3,1,0.0,0,8,7,3,5.1,C
16,1,6,7,3,0.0,0,6,7,2,6.58,B
13,0,4,8,0,67.0,0,7,1,2,6.19,B
12,1,5,9,0,62.0,0,7,6,1,7.13,B
13,1,5,7,0,0.0,1,8,2,1,4.94,C
13,1,6,5,1,78.0,1,8,4,3,6.64,B
16,1,8,2,2,65.0,0,6,5,1,4.74,C
15,1,7,8,2,0.0,0,5,8,3,6.32,B
15,1,7,10,2,0.0,0,7,9,3,7.57,B
12,1,4,5,0,0.0,1,5,8,3,6.56,B
15,1,7,9,2,0.0,1,9,6,0,5.73,C
13,1,3,5,0,0.0,2,4,8,0,5.15,C
14,1,5,6,1,3.0,0,9,6,2,6.53,B
17,1,8,5,5,72.0,2,6,4,2,5.09,C
16,0,8,7,2,0.0,1,7,6,3,5.15,C
13,1,6,5,1,4.0,1,7,4,3,5.98,C
16,1,6,9,2,100.0,0,9,10,0,9.28,A
17,1,10,7,5,3.0,0,8,5,3,7.26,B
16,1,6,8,2,1.0,1,4,7,3,8.15,A
13,1,6,7,1,0.0,0,4,9,0,6.66,B
16,1,8,5,3,0.0,1,7,6,3,5.83,C
13,1,4,8,0,0.0,1,6,6,1,6.51,B
16,0,10,9,4,5.0,0,5,7,5,5.99,C
13,1,3,10,0,5.0,0,6,5,0,6.37,B
15,1,6,4,2,0.0,0,9,8,1,6.94,B
14,1,4,5,0,0.0,0,3,8,1,5.76,C
16,0,8,5,2,60.0,1,6,9,4,5.51,C
16,0,6,2,2,0.0,0,5,3,3,3.63,D
17,1,5,9,2,94.0,2,8,4,1,7.1,B
13,1,6,4,1,0.0,1,5,4,0,5.06,C
15,1,7,6,2,2.0,0,7,6,1,6.75,B
14,0,6,7,0,75.0,0,7,7,3,7.49,B
14,1,6,8,1,1.0,0,4,7,0,6.38,B
16,0,12,7,1,0.0,2,5,7,2,1.9,E
20,1,11,4,5,3.0,1,5,3,3,5.85,C
15,1,6,9,2,0.0,0,5,6,3,6.53,B
16,1,13,5,3,0.0,2,8,8,2,2.48,D
12,1,18,4,0,59.0,2,6,9,0,2.41,D
14,0,6,7,1,1.0,0,8,8,3,6.85,B
14,0,4,8,0,89.0,2,6,3,3,4.66,C
16,0,10,7,4,0.0,1,7,7,3,6.09,B
13,1,5,8,0,0.0,0,6,7,2,6.88,B
15,1,5,5,1,4.0,0,6,9,1,6.61,B
16,1,6,9,3,3.0,2,4,6,4,5.98,C
15,0,7,4,2,0.0,0,6,4,2,5.54,C
12,1,3,2,0,0.0,0,4,5,1,5.69,C
15,1,6,3,2,0.0,1,5,4,0,5.13,C
13,1,4,5,0,3.0,1,10,4,1,5.61,C
14,1,19,5,1,0.0,2,5,7,0,2.29,D
14,0,3,8,0,93.0,0,6,8,2,4.9,C
13,1,16,7,0,79.0,2,4,7,0,2.33,D
16,1,8,6,2,0.0,0,6,4,3,5.7,C
12,1,6,2,0,0.0,0,6,7,3,6.42,B
15,1,6,8,3,1.0,1,8,6,4,7.05,B
15,1,6,6,2,3.0,0,6,5,0,5.48,C
16,1,7,8,2,54.0,1,1,8,2,5.21,C
18,1,9,3,4,0.0,1,8,8,3,7.41,B
16,1,8,8,4,0.0,1,6,4,1,5.59,C
18,1,20,8,4,0.0,2,8,5,2,1.7,E
14,1,6,7,1,73.0,2,4,6,2,5.3,C
12,1,4,10,0,93.0,0,6,6,1,7.2,B
16,1,6,8,1,5.0,0,7,4,0,6.0,C
