Promedio_Anual,Calificacion_Cualitativa_Cod,Edad,Genero_Cod,Anio_Escolar_Cod,Periodo_Cod,Numero_Inasistencias,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Animacion_Lectura_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Materias_Refuerzo,Cantidad_Proyectos,Tareas_Refuerzo_Porc,Acceso_Transporte_Privado_Cod,Uso_Comedor_Estudiantil_Cod,Acceso_Recursos_Tecnologicos_Cod,Participacion_Eventos_Culturales,Estrato_Socioeconomico_Cod,Categoria_Rendimiento_Cod
5.36,4,13,0,0,4,4,0,2,5,5,6,3,0,4,0,0,0,1,1,1,3
6.3,6,15,1,2,4,7,0,0,4,9,7,1,0,0,0,1,1,1,0,2,3
6.08,6,15,1,3,4,7,5,0,4,6,6,3,0,0,0,0,2,1,2,1,3
5.35,9,12,1,0,4,4,0,0,7,5,9,0,0,2,0,1,2,1,1,1,3
8.98,8,12,0,0,4,5,100,0,10,9,7,1,2,0,55,1,1,0,0,1,3
6.41,5,13,0,1,4,6,78,2,7,6,10,4,1,3,68,1,1,0,0,1,1
5.76,7,15,1,1,4,5,87,2,10,8,9,3,2,4,63,1,1,1,1,1,0
5.6,6,12,1,0,4,4,0,1,4,5,7,3,0,0,0,1,1,1,0,1,1
8.79,8,20,1,5,4,8,3,0,9,9,8,2,0,2,0,1,1,1,3,1,3
5.53,5,15,0,2,4,7,3,1,4,4,7,1,0,0,0,1,2,1,0,1,1
6.4,6,18,0,4,4,10,4,2,7,7,6,2,0,4,0,0,1,1,1,1,1
1.31,5,14,1,0,4,3,50,2,3,6,8,1,2,1,56,0,1,1,0,0,3
6.39,6,12,0,0,4,4,97,0,7,7,6,1,3,0,62,1,2,0,0,1,0
6.01,6,18,0,4,4,7,64,1,6,3,3,3,2,0,70,1,1,1,1,1,1
5.44,6,13,1,0,4,6,58,1,9,4,6,2,3,2,78,0,2,1,2,1,1
6.42,6,13,0,0,4,4,5,1,10,7,7,4,0,3,0,0,1,0,1,1,3
6.51,6,16,1,3,4,7,1,0,10,1,5,2,0,4,0,0,2,0,0,1,3
5.49,5,15,1,1,4,4,89,1,5,5,4,1,1,0,73,0,1,1,2,1,1
6.76,5,12,1,0,4,3,0,0,2,10,6,0,0,1,0,1,1,1,0,1,2
8.16,6,15,1,2,4,5,0,0,6,8,8,3,0,3,0,0,1,0,0,1,1
5.73,7,12,1,0,4,5,78,0,6,6,5,3,3,4,78,0,1,0,0,1,1
6.72,7,15,1,2,4,7,81,0,7,8,7,1,3,1,54,0,2,1,0,0,4
5.67,3,13,1,0,4,5,0,2,4,4,8,1,0,1,0,0,2,0,0,1,1
7.05,7,19,1,5,4,8,68,0,7,6,6,2,3,2,97,1,2,1,3,1,1
6.42,7,15,1,1,4,6,96,1,5,5,7,1,3,2,84,1,2,1,0,1,1
5.65,7,14,1,0,4,5,2,0,6,7,4,1,0,4,0,0,1,1,2,1,1
5.84,4,12,1,0,4,3,60,1,4,6,9,1,1,1,89,1,0,1,1,1,3
5.48,6,14,1,1,4,6,5,0,5,8,3,1,0,4,0,1,1,1,2,1,1
6.83,5,16,0,3,4,9,0,0,8,6,5,2,0,1,0,1,1,1,2,1,3
8.22,7,16,1,2,4,7,93,1,7,6,6,1,3,0,64,1,0,1,0,1,0
6.55,7,18,1,4,4,9,4,0,6,5,5,2,0,3,0,1,1,1,2,1,1
5.8,6,13,1,0,4,6,4,1,6,6,6,0,0,3,0,0,1,1,1,1,2
7.09,6,15,1,0,4,4,68,0,9,8,6,1,1,2,63,0,2,1,0,1,3
5.31,7,15,0,3,4,8,0,1,9,6,6,5,0,3,0,0,1,1,2,1,1
5.15,7,15,1,1,4,4,0,0,2,3,7,2,0,1,0,1,0,0,2,1,1
4.61,6,14,0,1,4,6,1,1,3,6,6,4,0,0,0,0,1,1,0,1,0
6.22,6,16,1,2,4,6,4,0,6,4,1,2,0,3,0,0,1,1,2,2,3
6.78,6,15,1,1,4,7,0,0,10,8,9,2,0,2,0,0,2,0,1,0,4
6.58,7,15,0,3,4,9,4,0,6,1,7,3,0,1,0,0,0,1,0,1,1
5.74,8,14,1,0,4,6,66,1,7,9,7,0,1,2,71,0,2,1,0,1,0
7.22,7,13,1,0,4,3,5,0,7,9,7,3,0,2,0,1,2,1,1,1,3
5.46,7,12,0,0,4,6,91,0,5,8,7,1,1,4,55,1,1,1,2,1,1
6.28,6,14,0,1,4,6,89,0,3,7,6,4,3,2,73,1,0,0,0,1,3
5.65,6,13,1,1,4,7,0,0,5,9,6,0,0,1,0,0,0,0,1,2,1
5.78,6,15,0,2,4,6,0,0,5,5,9,4,0,1,0,0,1,1,2,1,1
7.91,6,18,0,4,4,9,0,0,5,6,7,4,0,0,0,0,2,1,3,1,0
5.48,7,14,1,1,4,4,97,1,5,6,5,0,2,3,96,0,1,0,2,0,1
5.72,6,17,1,2,4,7,1,1,4,5,7,0,0,0,0,0,2,0,0,1,1
6.69,6,13,1,0,4,4,0,0,7,6,5,1,0,2,0,0,0,1,0,0,1
3.79,5,16,1,1,4,7,0,2,2,7,7,1,0,3,0,0,2,1,2,1,1
7.66,7,18,1,3,4,6,5,0,7,6,10,4,0,0,0,1,0,1,1,1,1
7.78,7,13,1,0,4,4,46,0,6,8,8,0,2,2,89,1,1,1,2,1,3
5.03,5,13,1,0,4,4,0,1,6,4,9,0,0,4,0,0,2,1,1,0,1
6.24,6,16,1,2,4,7,3,0,7,5,7,0,0,2,0,0,1,1,1,1,3
5.78,7,14,1,0,4,5,2,0,8,7,3,1,0,0,0,0,1,1,2,1,1
7.43,7,18,0,4,4,8,0,1,9,6,7,2,0,3,0,1,2,1,3,1,3
6.52,6,15,1,1,4,5,65,1,7,7,8,0,3,1,65,0,1,1,2,1,3
6.91,6,16,0,3,4,8,62,0,6,7,2,2,1,4,54,1,1,0,0,0,1
7.27,5,16,1,3,4,8,0,1,5,5,8,1,0,1,0,0,2,1,0,0,1
7.55,7,16,1,2,4,6,0,1,5,7,9,1,0,0,0,0,2,0,2,0,3
7.12,7,14,0,2,4,6,86,2,7,7,5,1,2,0,83,1,1,0,2,1,2
5.09,5,12,0,0,4,6,96,2,7,7,6,2,2,3,81,0,0,0,1,1,1
6.53,5,15,1,1,4,5,1,0,4,5,2,2,0,1,0,1,1,1,2,1,1
6.75,6,14,1,2,4,6,3,0,6,5,5,3,0,4,0,1,1,1,0,2,3
7.28,9,15,1,1,4,5,94,1,10,5,6,1,3,3,86,1,0,1,1,1,3
5.85,4,13,1,0,4,4,0,1,7,4,6,3,0,4,0,0,2,1,0,1,1
6.75,8,12,1,0,4,4,79,0,7,7,7,0,1,2,66,1,1,1,0,2,1
6.94,7,17,1,3,4,7,0,1,6,8,10,4,0,4,0,0,1,0,0,0,1
5.57,6,15,1,2,4,7,0,0,3,7,3,2,0,2,0,0,0,0,0,1,3
7.06,8,15,1,2,4,6,93,0,7,7,7,1,2,1,89,1,1,1,0,1,0
5.35,7,16,1,2,4,6,0,1,6,5,6,3,0,0,0,1,0,1,2,1,3
9.61,8,18,1,4,4,8,0,1,8,8,6,1,0,0,0,0,1,0,1,0,1
7.2,7,13,1,0,4,5,0,0,8,7,8,2,0,1,0,0,2,1,2,1,1
5.4,6,13,1,0,4,5,0,1,7,6,3,0,0,3,0,0,2,0,2,0,1
6.39,6,14,0,0,4,6,84,1,8,5,7,1,1,3,71,1,0,0,1,1,3
5.57,6,14,0,1,4,6,5,0,6,2,8,2,0,0,0,1,0,1,1,1,1
5.49,7,14,1,0,4,3,0,2,6,7,7,0,0,3,0,1,1,1,2,2,3
6.74,6,15,1,1,4,5,4,1,5,7,10,3,0,3,0,0,2,0,1,0,3
6.86,8,17,1,3,4,7,0,1,9,9,6,4,0,4,0,1,0,1,1,1,3
6.68,5,16,1,4,4,8,3,2,7,10,3,4,0,2,0,0,1,1,3,1,3
7.31,7,14,1,1,4,6,75,0,5,6,3,2,3,2,65,1,2,0,2,1,3
7.27,6,16,1,3,4,8,0,0,6,5,6,1,0,4,0,0,0,0,0,1,2
3.47,5,12,1,0,4,6,0,0,5,9,3,1,0,1,0,0,1,0,0,0,1
7.28,8,15,1,2,4,7,77,1,6,9,3,2,1,2,57,0,2,0,1,1,0
5.02,6,15,0,0,4,6,57,0,4,7,4,4,3,0,52,1,1,0,1,1,3
5.21,6,15,0,2,4,7,87,0,6,3,2,3,2,0,60,0,1,1,1,1,2
4.8,6,15,0,2,4,7,1,1,5,6,6,4,0,1,0,0,1,1,1,1,3
6.45,6,15,1,2,4,8,88,0,8,10,3,2,1,1,85,1,2,1,2,1,1
6.13,5,13,1,0,4,5,0,0,7,8,2,0,0,2,0,1,1,1,1,1,1
5.89,6,13,1,0,4,5,0,0,6,4,6,2,0,2,0,1,2,1,1,1,4
6.46,7,14,0,0,4,4,1,0,5,8,9,1,0,0,0,0,1,0,2,0,1
7.55,7,15,1,2,4,5,52,0,9,10,6,2,1,1,86,1,1,1,1,1,4
5.59,7,15,1,3,4,7,0,1,7,4,6,3,0,1,0,1,0,1,2,2,1
6.51,7,16,0,3,4,8,0,0,4,6,6,4,0,3,0,0,0,1,0,2,3
6.28,6,17,1,3,4,7,0,1,9,5,5,1,0,0,0,1,2,0,2,1,1
6.94,7,14,0,1,4,4,0,0,7,8,7,3,0,4,0,1,2,0,0,1,1
6.54,7,13,1,0,4,5,64,0,5,7,8,0,3,4,65,0,0,1,0,1,1
6.73,8,16,1,3,4,9,1,0,5,7,8,3,0,4,0,0,0,0,2,1,3
7.82,9,13,1,1,4,5,0,0,6,7,8,1,0,2,0,1,2,1,1,1,0
4.79,6,13,1,0,4,4,96,0,3,5,8,0,2,0,66,1,1,1,2,1,1
4.72,7,16,0,3,4,9,59,1,4,5,7,3,1,1,78,1,0,1,0,1,1
5.98,7,14,1,1,4,6,2,0,6,8,6,3,0,0,0,0,1,1,1,1,1
6.68,7,16,0,1,4,6,68,0,6,4,6,4,2,2,50,0,0,0,1,1,1
6.08,7,17,0,2,4,6,3,0,6,8,7,2,0,1,0,1,1,1,2,1,1
6.39,8,14,0,1,4,5,100,0,9,5,4,2,2,3,73,0,0,0,2,0,0
5.46,5,13,1,0,4,4,83,0,7,5,7,3,2,0,91,1,0,1,0,2,2
7.35,7,18,1,4,4,7,0,0,7,3,8,2,0,2,0,1,2,1,1,1,3
6.34,7,15,1,2,4,7,94,0,8,6,9,3,3,2,53,1,2,0,2,1,3
6.07,5,16,1,3,4,8,5,0,4,2,10,4,0,4,0,1,2,1,0,1,1
4.45,6,13,1,0,4,5,96,2,7,8,4,3,1,2,67,0,2,0,0,0,1
6.23,7,14,0,0,4,5,51,2,9,4,7,3,3,2,67,0,1,0,1,1,4
5.53,6,18,1,5,4,10,0,1,6,6,8,1,0,3,0,0,2,1,2,1,0
6.14,7,14,1,0,4,3,56,0,9,4,5,2,3,0,100,0,2,1,0,1,1
5.54,6,14,1,0,4,5,2,0,6,5,7,1,0,1,0,1,1,1,2,2,3
6.63,5,15,1,2,4,6,0,0,5,5,7,2,0,0,0,0,2,0,2,0,0
6.67,7,14,1,2,4,7,0,1,10,5,7,1,0,2,0,0,2,0,0,1,1
7.98,6,13,1,1,4,6,3,0,6,8,9,2,0,2,0,1,2,0,1,1,2
5.08,5,15,0,1,4,4,2,0,9,6,2,3,0,2,0,1,2,1,1,0,1
7.43,5,18,1,3,4,9,4,0,6,9,3,3,0,1,0,0,2,0,2,0,1
7.32,7,12,1,0,4,5,94,0,6,7,4,1,2,2,81,0,1,1,2,1,1
6.64,7,13,0,0,4,5,0,1,5,7,6,2,0,4,0,0,1,1,2,1,1
6.3,7,13,0,1,4,8,0,0,9,6,6,4,0,1,0,1,0,1,0,1,1
5.28,7,15,1,1,4,6,60,2,7,7,8,2,2,4,58,0,1,0,1,0,1
6.77,5,16,1,2,4,6,0,0,5,5,9,2,0,0,0,0,2,0,2,0,0
4.9,6,12,1,0,4,5,0,1,7,7,6,3,0,2,0,0,2,0,0,0,1
6.36,6,12,0,0,4,5,2,0,5,8,4,3,0,3,0,0,2,0,0,0,3
5.84,6,13,0,0,4,5,3,0,3,9,9,3,0,0,0,1,2,1,2,2,3
6.68,7,13,1,0,4,4,0,0,8,9,5,1,0,0,0,0,2,0,0,0,3
7.98,7,13,1,0,4,4,0,0,7,10,7,3,0,1,0,0,1,1,2,1,1
6.63,5,16,1,3,4,8,5,1,5,7,9,3,0,4,0,1,2,0,2,1,4
5.74,6,17,1,3,4,8,53,0,7,4,5,1,1,3,86,1,0,1,2,1,3
7.71,8,19,1,5,4,9,1,0,10,7,7,3,0,3,0,0,2,1,1,0,1
5.42,6,14,1,2,4,8,4,0,4,5,5,3,0,3,0,1,0,1,1,1,3
6.5,7,16,0,3,4,10,5,0,7,6,6,3,0,1,0,0,1,1,2,1,1
6.16,7,17,1,3,4,6,1,0,5,3,9,1,0,4,0,0,2,0,2,1,1
5.92,7,16,0,3,4,9,4,1,8,6,8,3,0,1,0,1,0,1,2,1,3
6.27,6,16,1,3,4,7,92,1,5,7,2,3,1,0,73,1,2,1,0,1,1
5.12,7,15,1,1,4,6,61,2,6,6,9,2,2,4,58,0,1,0,1,0,1
5.23,4,14,1,0,4,3,4,1,7,2,5,1,0,1,0,1,1,0,0,1,2
6.78,6,13,1,0,4,5,76,0,6,7,6,1,3,0,59,0,2,1,1,1,1
7.74,7,15,1,2,4,5,95,1,2,9,9,3,2,1,80,0,2,1,2,1,3
7.3,6,16,1,4,4,8,0,0,9,10,7,3,0,2,0,0,1,1,1,1,3
8.15,6,17,1,2,4,6,0,0,7,6,8,0,0,0,0,0,2,0,0,1,3
6.66,6,14,1,1,4,4,0,0,6,10,4,2,0,4,0,0,0,0,2,1,0
6.26,8,17,0,4,4,8,3,0,5,9,5,2,0,4,0,1,2,1,3,1,3
6.39,6,15,1,1,4,6,1,0,7,7,8,0,0,4,0,1,0,1,0,2,1
3.98,6,14,1,1,4,6,74,1,2,6,6,2,3,4,66,1,1,1,2,1,3
6.08,5,13,1,0,4,5,49,0,7,4,6,0,1,0,74,1,0,1,0,1,1
5.81,6,17,1,3,4,7,59,0,4,1,6,3,3,1,68,1,2,1,0,1,3
6.57,6,15,1,2,4,7,64,0,7,7,8,1,2,4,69,1,2,0,0,1,3
6.45,7,16,1,1,4,5,77,0,5,6,4,2,3,2,65,1,2,0,2,1,3
6.1,8,16,1,2,4,8,89,0,8,9,7,0,2,4,60,0,1,0,0,1,4
6.55,7,17,1,3,4,6,3,0,6,9,7,4,0,2,0,0,1,0,1,1,4
6.14,7,17,1,3,4,8,0,1,5,5,3,1,0,1,0,0,1,1,0,1,3
4.59,6,15,1,0,4,4,73,0,5,4,5,2,3,0,94,0,1,0,2,0,3
8.06,8,17,1,5,4,10,1,0,10,9,6,3,0,3,0,0,2,1,1,0,1
6.32,6,16,1,3,4,6,0,1,7,4,6,2,0,1,0,1,0,1,0,1,1
6.17,9,16,1,2,4,8,0,0,8,5,8,0,0,2,0,0,1,1,1,0,3
3.61,6,14,1,1,4,4,50,1,6,5,7,1,3,4,95,1,1,1,1,1,1
6.58,7,16,1,2,4,7,52,0,7,6,7,2,3,0,80,0,1,1,0,1,1
6.16,6,15,1,1,4,4,55,1,7,6,5,1,3,4,95,1,1,1,1,1,1
6.57,6,14,0,0,4,5,60,0,7,8,5,2,2,3,63,1,1,0,1,1,1
5.57,2,14,1,1,4,5,3,2,3,10,6,1,0,3,0,1,1,1,0,1,4
7.12,6,14,1,1,4,6,0,0,8,8,2,3,0,0,0,1,2,0,2,0,1
6.66,6,18,1,3,4,8,4,0,5,9,3,3,0,0,0,0,0,0,0,1,1
6.72,4,13,1,0,4,5,3,0,6,9,1,1,0,2,0,1,2,1,2,1,3
4.83,6,16,1,3,4,9,0,0,3,7,5,4,0,2,0,0,1,1,1,1,3
5.69,4,13,1,0,4,5,0,1,1,5,6,3,0,1,0,0,0,0,1,1,3
5.63,6,16,1,1,4,6,0,0,4,7,5,1,0,4,0,1,1,1,2,1,1
6.63,7,13,1,1,4,6,3,0,7,6,8,2,0,3,0,0,1,1,2,2,1
6.6,8,13,1,1,4,5,3,0,5,6,7,2,0,3,0,0,1,1,1,1,0
5.97,7,17,0,3,4,9,3,0,8,5,8,4,0,0,0,1,1,1,1,2,3
7.09,9,18,1,3,4,7,0,0,8,9,6,3,0,0,0,0,2,1,0,1,1
6.98,6,15,0,2,4,7,4,0,5,8,5,4,0,3,0,1,1,1,2,1,0
7.51,6,14,1,1,4,5,4,1,6,8,9,2,0,2,0,1,2,1,0,1,3
5.35,6,13,1,0,4,3,99,0,8,1,2,0,2,4,70,1,2,1,2,1,1
5.28,4,15,0,1,4,6,2,2,6,7,3,2,0,4,0,1,0,1,0,1,1
6.02,6,14,1,2,4,6,0,0,7,7,4,0,0,2,0,0,0,1,2,1,3
1.47,6,17,1,2,4,7,0,1,7,5,4,1,0,1,0,0,1,0,1,1,3
7.05,6,15,1,1,4,5,0,1,9,6,3,1,0,0,0,0,2,0,0,1,3
6.75,6,15,1,0,4,4,80,0,6,7,6,1,3,0,59,0,2,1,1,1,1
7.59,7,16,1,1,4,5,79,0,8,5,5,0,3,2,86,0,2,1,1,0,1
8.89,7,16,1,2,4,7,65,0,9,8,7,0,2,3,61,0,1,1,1,0,1
5.41,5,13,1,0,4,5,3,0,2,8,8,0,0,0,0,1,0,0,0,1,3
5.24,5,15,1,2,4,7,4,0,7,2,5,0,0,4,0,0,1,1,0,1,1
8.07,6,18,0,4,4,10,3,0,8,8,8,4,0,0,0,1,0,1,2,1,3
7.21,7,16,0,2,4,6,95,1,6,7,9,1,2,4,82,1,1,1,0,1,1
6.58,7,15,1,0,4,4,91,0,4,7,6,1,1,0,55,1,0,1,1,2,3
7.86,7,17,1,3,4,6,77,1,7,7,7,4,2,2,59,0,0,1,0,1,1
5.28,7,13,0,1,4,6,2,0,6,4,5,1,0,0,0,0,1,1,2,0,3
6.74,6,15,1,2,4,6,0,1,7,6,7,3,0,0,0,0,1,1,0,1,1
7.46,6,12,1,0,4,4,85,0,7,4,6,2,3,3,57,1,1,1,2,1,1
5.88,6,16,1,1,4,7,0,0,5,9,5,3,0,0,0,0,1,0,2,0,3
7.44,6,15,1,2,4,8,2,1,9,7,9,1,0,3,0,1,2,1,0,1,3
5.94,6,15,0,1,4,7,50,0,7,6,5,1,3,3,77,0,2,0,0,0,2
6.34,5,14,0,1,4,6,0,0,4,4,6,4,0,1,0,1,2,1,1,1,1
7.38,7,16,0,2,4,8,0,1,7,8,8,4,0,1,0,0,2,1,0,0,1
6.43,8,14,0,1,4,7,55,0,7,7,6,4,3,2,84,0,2,1,1,1,4
7.33,8,13,1,1,4,6,79,0,8,8,7,1,1,2,94,0,2,1,1,1,0
5.75,7,13,1,0,4,5,0,0,6,8,6,3,0,0,0,1,1,1,1,2,1
6.36,7,13,0,0,4,5,0,0,8,4,7,3,0,3,0,1,2,1,0,1,4
5.12,7,14,1,0,4,4,0,0,5,9,5,1,0,1,0,0,0,0,1,1,1
6.24,6,14,1,0,4,5,5,1,9,4,5,1,0,0,0,0,0,1,0,1,3
6.52,7,14,1,1,4,5,5,0,5,7,5,0,0,1,0,0,1,1,2,1,1
6.22,7,14,1,2,4,6,0,0,7,5,3,0,0,1,0,0,2,0,0,1,4
5.59,6,14,1,0,4,5,72,0,4,7,4,3,2,0,92,0,2,1,2,0,1
7.83,8,16,1,3,4,7,52,1,8,7,5,2,1,2,98,0,1,0,2,1,1
6.38,6,16,1,3,4,8,93,1,3,9,8,4,1,0,68,0,1,0,0,1,3
7.71,6,16,1,4,4,8,0,1,5,9,6,2,0,4,0,1,1,1,2,0,2
7.07,7,15,1,2,4,8,0,1,8,9,10,0,0,3,0,0,2,0,0,1,1
8.56,8,15,0,3,4,7,1,1,10,7,8,5,0,3,0,0,0,1,1,1,3
6.84,6,12,1,0,4,5,84,1,4,9,7,0,1,0,98,1,0,1,1,1,1
6.7,8,16,1,3,4,8,0,0,8,5,10,2,0,3,0,1,2,1,2,1,2
6.24,6,15,1,2,4,8,66,1,5,4,4,1,1,0,65,1,2,1,2,1,1
6.76,7,15,1,2,4,7,0,1,8,8,2,1,0,0,0,1,0,1,1,2,1
6.82,6,14,1,0,4,5,71,0,8,3,8,2,1,2,63,1,2,0,0,0,1
6.73,7,14,1,1,4,5,0,0,8,6,7,3,0,1,0,1,1,1,2,2,4
7.32,6,15,1,2,4,7,5,1,8,7,5,0,0,3,0,1,1,1,1,1,3
5.72,6,13,1,0,4,4,86,1,4,9,8,0,1,0,98,1,0,1,1,1,1
6.21,6,15,1,1,4,6,2,0,7,4,6,0,0,1,0,0,0,1,2,1,1
9.96,6,19,0,4,4,10,55,1,6,7,6,4,2,4,54,1,2,1,3,1,3
7.17,7,17,1,4,4,7,3,0,4,8,8,4,0,0,0,1,2,1,2,1,0
4.8,5,16,1,2,4,5,0,0,5,9,3,3,0,2,0,0,1,1,0,1,1
6.31,6,15,0,1,4,7,5,0,2,8,8,2,0,2,0,1,0,1,1,2,1
5.85,7,14,0,1,4,7,98,1,8,5,9,1,3,0,83,0,2,1,2,1,1
6.29,6,17,1,3,4,7,0,1,3,4,8,4,0,1,0,1,1,1,0,1,1
4.69,6,13,1,1,4,6,0,0,5,4,4,0,0,4,0,1,2,1,2,1,1
7.23,8,17,1,4,4,9,90,0,9,3,6,3,2,4,95,1,1,1,1,1,3
5.99,6,15,1,1,4,7,3,1,8,7,6,0,0,1,0,0,2,0,2,0,4
5.05,6,13,1,0,4,5,0,1,7,4,6,2,0,2,0,1,2,1,0,1,1
5.63,7,14,0,0,4,6,51,2,7,5,8,3,3,2,67,0,1,0,1,1,4
5.47,6,14,1,2,4,6,0,1,6,7,8,3,0,0,0,1,1,0,0,0,3
6.91,6,16,1,1,4,5,0,0,6,6,8,0,0,4,0,1,0,1,0,2,1
6.93,7,14,1,1,4,6,73,0,5,5,7,1,3,4,84,1,1,0,2,1,1
5.73,5,19,0,4,4,7,0,1,4,8,6,5,0,2,0,0,2,1,3,0,1
8.16,8,15,1,2,4,6,59,0,10,6,6,0,2,0,91,0,0,1,1,2,0
6.5,6,13,0,0,4,3,76,0,6,8,8,4,3,4,75,1,1,1,2,1,3
6.59,8,18,1,4,4,9,1,1,7,8,10,4,0,3,0,0,1,1,2,1,2
5.26,6,15,1,2,4,7,2,0,6,5,7,3,0,4,0,1,1,1,0,2,3
3.95,5,16,1,2,4,8,82,0,2,4,7,0,3,1,58,1,0,1,1,2,3
8.32,7,17,1,4,4,8,2,0,8,8,8,1,0,2,0,0,1,1,1,1,3
9.14,7,16,1,2,4,5,86,0,8,8,9,1,2,2,98,0,2,1,1,0,3
4.69,6,14,1,0,4,6,0,2,3,6,10,1,0,3,0,0,2,1,2,1,4
5.67,6,17,0,2,4,6,3,0,10,6,2,4,0,3,0,1,2,1,2,1,1
6.05,7,15,0,2,4,7,4,0,7,5,7,4,0,4,0,0,2,0,1,1,0
7.02,7,17,1,3,4,7,2,0,4,8,8,1,0,2,0,1,1,1,2,1,1
8.56,7,13,0,0,4,5,89,0,10,6,7,2,3,2,69,0,1,1,0,1,1
5.84,6,16,1,1,4,5,1,1,7,4,5,0,0,2,0,0,1,1,0,0,1
6.93,7,16,1,2,4,6,3,0,8,6,6,2,0,0,0,1,0,1,2,0,3
6.23,6,14,1,0,4,5,64,0,8,7,6,1,2,2,85,0,2,0,0,1,1
6.35,6,12,0,0,4,4,3,0,8,8,6,2,0,1,0,1,1,0,1,1,1
4.67,4,15,0,2,4,6,95,0,2,2,4,1,2,1,63,1,0,1,2,2,3
4.87,4,15,1,2,4,6,95,0,1,5,3,3,3,4,53,1,2,0,1,0,1
5.34,6,16,0,2,4,6,58,2,7,7,4,1,2,0,93,0,1,1,1,1,1
4.61,7,19,1,4,4,9,0,0,5,8,7,4,0,3,0,1,1,0,3,1,2
4.91,6,14,1,1,4,6,72,1,3,5,6,2,3,4,66,1,1,1,2,1,3
5.13,6,13,0,0,4,7,1,0,5,1,6,2,0,4,0,0,1,1,0,1,1
5.25,6,13,0,0,4,5,68,2,6,8,5,1,3,1,52,1,1,1,0,0,1
5.21,6,16,1,2,4,6,0,0,5,5,1,0,0,3,0,0,1,0,2,1,3
5.61,5,17,1,4,4,8,2,2,6,8,5,4,0,2,0,0,1,1,3,1,3
6.56,6,14,1,1,4,6,88,1,8,9,4,2,1,4,95,0,0,1,2,1,2
5.59,5,16,1,3,4,8,78,2,6,7,3,2,3,1,71,1,0,0,2,1,1
6.26,5,18,1,3,4,8,0,1,5,6,4,3,0,4,0,1,1,1,2,1,4
6.92,7,13,1,0,4,4,0,0,5,7,8,1,0,2,0,1,0,1,0,1,3
7.17,9,16,0,2,4,9,93,0,6,5,10,1,3,0,56,0,1,0,0,1,1
6.91,5,17,1,3,4,7,2,1,6,4,9,1,0,3,0,0,2,1,0,1,4
4.81,6,12,0,0,4,5,95,1,7,8,7,4,3,3,60,0,1,1,2,1,0
6.02,6,12,0,0,4,6,4,0,8,5,7,2,0,3,0,1,1,1,2,1,3
5.65,5,13,1,0,4,5,0,2,8,5,7,1,0,1,0,1,1,1,2,1,1
7.79,7,17,1,4,4,7,3,1,9,8,6,1,0,3,0,0,1,1,1,1,1
5.62,5,13,1,1,4,7,0,0,3,2,3,0,0,2,0,1,1,0,0,1,1
7.37,4,14,1,0,4,3,62,1,6,7,9,1,1,1,89,1,0,1,1,1,3
6.25,7,15,1,1,4,5,2,0,7,8,6,1,0,1,0,1,2,1,1,1,1
5.74,5,18,0,3,4,10,2,0,6,5,4,4,0,2,0,0,1,1,0,1,1
5.01,7,15,1,2,4,6,0,1,7,7,10,1,0,0,0,0,2,0,2,0,3
5.22,6,14,1,0,4,5,0,1,7,6,6,3,0,1,0,1,1,1,0,1,1
5.48,6,13,0,0,4,3,0,2,6,7,8,1,0,3,0,1,2,0,1,1,1
6.31,6,12,0,0,4,3,3,0,9,6,6,1,0,2,0,0,2,1,2,0,2
6.41,6,13,0,1,4,8,3,0,7,5,9,2,0,4,0,0,1,1,2,1,3
6.89,5,13,1,0,4,4,0,0,9,7,6,3,0,1,0,1,0,1,1,1,3
5.03,7,15,1,0,4,6,73,0,2,7,8,0,2,1,54,0,1,0,0,1,3
7.23,6,12,1,0,4,4,90,0,5,7,6,3,2,4,76,0,1,1,2,1,1
5.62,6,14,1,1,4,6,0,1,3,6,9,1,0,1,0,1,2,0,0,0,3
6.66,6,16,1,2,4,7,0,1,7,7,8,1,0,3,0,1,2,1,0,1,3
7.74,7,14,1,1,4,4,79,0,8,8,7,1,1,3,89,1,0,1,2,1,3
8.09,7,14,1,0,4,4,48,0,7,9,7,0,2,2,89,1,1,1,2,1,3
7.29,9,18,1,3,4,9,0,0,5,9,6,4,0,3,0,0,0,1,1,1,1
5.21,6,14,0,0,4,6,1,0,3,9,7,3,0,0,0,1,2,1,2,2,3
9.29,7,14,1,2,4,7,2,1,8,6,9,3,0,2,0,1,2,1,0,0,3
5.93,5,13,1,0,4,5,0,1,8,2,8,3,0,1,0,1,2,1,1,1,1
5.79,6,16,0,2,4,9,2,0,8,5,5,3,0,1,0,1,0,0,0,1,1
7.2,8,17,1,4,4,9,0,0,8,7,6,3,0,3,0,0,0,1,2,1,1
5.71,5,15,1,1,4,5,3,0,5,1,3,2,0,2,0,1,1,1,1,2,1
7.31,7,17,1,5,4,10,1,0,9,6,9,2,0,4,0,0,0,1,3,1,3
6.14,6,16,1,2,4,8,73,0,2,6,8,1,2,1,55,1,1,1,1,1,1
6.78,6,15,1,3,4,8,3,1,4,9,5,4,0,1,0,1,1,1,0,0,2
5.12,7,14,1,0,4,6,49,1,8,6,8,1,3,2,77,0,1,0,1,1,3
